id,created,updated,title,content,tags,product,topic,locale,answers,creator,link
1420969,2023-08-11 17:17:35 -0700,2023-08-15 07:12:48 -0700,"""Get messages"" for individual accounts (V 115.1.0)","<p>I just updated Version 102.14.0.0 to Version 115.1.0. Previously I was able to click on ""<em>Get Messages</em>"" and select which account I wanted to get new messages from. With Version 115, ""<em>Get Messages</em>"" gets new messages for all my accounts... <strong>all 12 of my accounts</strong>! </p><p>How/where can I change ""<em>Get Messages</em>"" so it retrieves new messages only for the account I want to get new messages from? </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597099;1597125;1597133;1597721;,David12846,https://support.mozilla.org/questions/1420969
1420973,2023-08-11 19:12:24 -0700,2023-08-11 20:34:55 -0700,why can't I send emails?,<p>I can receive emails but now cannot send emails on thunderbird </p>,fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1597063;,campbalogh,https://support.mozilla.org/questions/1420973
1420980,2023-08-12 02:42:42 -0700,2023-08-12 08:28:05 -0700,sincronizzazione eventi e attività dell'account su due pc,"<p>utilizzo lo stesso account di posta elettronica con thunderbird su due pc diversi. La posta è sincronizzata con IMAP, vorrei sapere se c'è modo di visualizzare anche gli eventi e attività su entrambi i pc. Grazie </p>",other;,thunderbird,other,it,1597172;,badalucchi,https://support.mozilla.org/questions/1420980
1420983,2023-08-12 03:49:16 -0700,2023-08-13 03:40:25 -0700,Try import outlook data but stock to 33%,"<p>Hello, </p><p>I want to migrate my Outlook data to TB. I use the tools menu &gt; import &gt; outlook.  TB begin nice but after some minutes it stop copying. It miss a lot of folders and the accounts are not copied.  </p><p>In task manager, you can see it stop writing and the progression stay at 33% .  </p><p>Nothing happen after this.  </p><p>Thank you for the help. </p><p><a href=""https://youtu.be/LV_89DKXA6g"" rel=""nofollow"">https://youtu.be/LV_89DKXA6g</a> </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1597112;1597126;1597141;1597153;1597197;1597313;,deslandes40,https://support.mozilla.org/questions/1420983
1420984,2023-08-12 04:46:45 -0700,2023-08-12 04:46:45 -0700,Thunderbid + outlook email,"<p>Good morning! </p><p>My outlook e-mail was working fine with thunderbird. But I've to make a clean installation of my OS and for security reasons, I add an authenticator in my e-mail account. And now, I cant configure thunderbid + outlook e-mail. </p><p>My password is fine and i tried several kinds of configs and nothing... Can you guys give me a hand? </p><p>Thx </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,,queiroz76,https://support.mozilla.org/questions/1420984
1420987,2023-08-12 06:28:33 -0700,2023-08-12 14:02:12 -0700,Message Store Type options unavailable,"<p>In ""Server Settings"" I found the ""Message Store Type"" option. At the moment it is set to ""File per folder (mbox)"" but it is somehow ""disabled"" (I cannot change its value and cannot even see what other values are available for this option). </p><p>What values are available for it? How can I change its value? </p><p>Thanks </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597201;1597225;,pdanilo,https://support.mozilla.org/questions/1420987
1420995,2023-08-12 08:02:56 -0700,2023-08-12 12:43:47 -0700,Copy only Thunderbird messages (email) to a USB flash drive,"<p>I want to copy all of my messages to a USB drive. I do not want ALL of the profile, just my messages. Will making a copy of the ""global-messages-db.sqlite"" file do it for me? It is the biggest file in the profile at 218,720 KB Thanks. </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1597170;1597186;1597187;1597193;1597196;1597199;1597216;1597217;,pbrixey41,https://support.mozilla.org/questions/1420995
1420998,2023-08-12 08:59:17 -0700,2023-08-12 10:08:14 -0700,"Opening archived message opens Compose, not new Reading tab/window","<p>When I double-click a message in my archive folder in Local Folders, it opens a Compose window, not a reading tab or window. I have to right-click the archived message and choose Open message in new tab/window to read the message. It should default to opening for reading, not answering (Composing). Is there some setting I'm missing? 115.1.0+ on Windows 11 Pro 22H2 </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597195;,danawilson001,https://support.mozilla.org/questions/1420998
1420999,2023-08-12 09:00:37 -0700,2023-08-13 03:59:43 -0700,remove mailfence,"<p>I had mailfence on Thunderbird ,but removed it when my trial ended ,but still a box comes up wanting a password for the server/ account, how do i remove it&nbsp;?<strong></strong> </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1597266;1597315;,waltertwo2,https://support.mozilla.org/questions/1420999
1421000,2023-08-12 09:05:34 -0700,2023-08-12 09:05:34 -0700,"printing output text looking like dot matrix printing to PDF or laserjet, need fix","<p>Since recently updating Thunderbird to Version 115.0, and now also 115.1, on opensuse Leap 15.4 all printouts of emails print with a crude dot matrix font whether to my HP M454dn or to PDF. </p><p>I would like the printer fonts to be a professional system font that was typical in the pre-115. I searched about:config for some relevant setting to no avail. Online searching didn't find anything either. </p><p>How can I fix this? </p><p>Thanks for any help. </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,,aw26,https://support.mozilla.org/questions/1421000
1421002,2023-08-12 09:17:27 -0700,2023-08-12 10:50:12 -0700,Maybe Switching from Outlook,"<p>Can I easily test Thunderbird before deciding to end my Office 365 subscription? I would want to setup Thunderbird thoroughly with the accounts I now use in Outlook. Can both programs coexist without causing issues for maybe 30 days? If so are there any precautions I should use? </p><p>Thanks, </p><p>Steve </p>",other;,thunderbird,other,en-US,1597202;,sreilly367,https://support.mozilla.org/questions/1421002
1421006,2023-08-12 09:44:01 -0700,2023-08-14 10:48:13 -0700,"Following OWL renewal, not receiving email","<p>I renewed OWL on 08/06 and today am not receiving emails on two smtp accounts I have sent emails to webmaster@billieraven.com and webmaster@seasidescramblers.com and even though I can find those received on the server, they are no longer received in thunderbird. </p>",other;,thunderbird,other,en-US,1597575;,billieraven,https://support.mozilla.org/questions/1421006
1421010,2023-08-12 10:52:48 -0700,2023-08-12 12:15:13 -0700,Increasing height of lines in message list,"<p>I've searched the knowledge base already, and can't quite find the answer to my question.  </p><p>I use Thunderbird 115.1.0 on Windows. My eyesight isn't the best, so I've had to set the font larger. But I can't find any way to increase the height of the rows; that is, the space between messages on the list. There used to be a ""row height"" among the config options; I can't find that now -- or perhaps it is called something else.  </p><p>I support Thunderbird and have used it for years -- but I'm older now, and can't see as well. I can't continue to use Thunderbird if there's no way to adjust the height of the rows.  </p><p>I'm familiar enough with CSS to create a userChrome.css file; I just need to know the exact code to include.  </p><p>Thank you. </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597207;1597210;1597215;,bix,https://support.mozilla.org/questions/1421010
1421012,2023-08-12 11:03:20 -0700,2023-08-12 11:04:45 -0700,Thunderbird Question,<p>Does Thunderbird offer phone support? </p>,other;,thunderbird,other,en-US,1597209;,lashment,https://support.mozilla.org/questions/1421012
1421013,2023-08-12 11:24:59 -0700,2023-08-14 06:15:10 -0700,Cannot export one of my calendars,"<p>I have three calendars that I use on one of Tbirds installed on one of my PCs. I can export two of them but not the third one. If I click on the third calendar in the left column then select export, nothing happens. When I do the same with the other two, a dialog box opens where I can change or add the ICS file and its destination folder. If I try using Events and Tasks to export, the same thing happens. It is a mystery to me. Does anyone know of a fix for this? I am using Tbird 102.11.0 (64-bit) release. </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1597211;1597261;1597265;1597269;1597335;1597354;1597461;1597535;,pbrixey41,https://support.mozilla.org/questions/1421013
1421019,2023-08-12 12:25:26 -0700,2023-08-12 12:25:26 -0700,"flood of calendar ""changed on server"" pop-up notices","<p>How do I configure such that I don't require some sort of acknowledgement of IMAP and CALENDAR changes at a shared server? Is this a Thunderbird &amp; Linux configuration effort? Might I require configuration at the IMAP server or at the GMAIL server? </p><p>I get a flood of pop-up notices in Thunderbird saying ""changed on server"" What makes this a serious situation is that I must end my session in Thunderbird to stop the flood. At that point I can select the button that will dismiss things. </p><p><strong>My Configuration for email</strong> 1. I have an IMAP server under my own domain. 2. I use two different email accounts on that server. 3. I have GMAIL account access configured 4. I have deployed items 1-3 on two different laptops 5. I have deployed items 1-3 with K9 email on my Galaxy phone 6. I have deployed items 1-3 with K9 email on my Galaxy tablet </p><p><strong>My Configuration for calendar</strong> 1. I rely on Google Calendar as a server 2. I have deployed access through Thunderbird on two differnt laptops 3. I have deploy access through ""Business Calendar 2"" on my Galaxy phone 4. I have deploy access through ""Business Calendar 2"" on my Galaxy tablet 5.. I share calendar details through Google Calendar with family and colleagues </p><p>My Facilities 1. Thinkpad X220t running Linux Mint 21.2  with Cinnamon Desktop 2. System76 Adder-WS running Linux Mint 21.2 with Cinnamon Desktop 3. Samsung Galaxy S23 Ultra phone running Android v13 with UI 5.1 4.Samsung Galaxy Tab-S6 tablet running Android v12 with UI 4.1.1 </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,,dan276,https://support.mozilla.org/questions/1421019
1421020,2023-08-12 12:34:06 -0700,2023-08-12 20:26:28 -0700,"seeking howto configure to use ""template"" email for routine messages","<p>How do I create template email messages then use them for routine correspondence?   </p><p>Might I use LibreOffice or similar for messages without the need to attach a content file? </p><p>I would really like to select one of my templates and then have a script run to prompt me for the variable content. (NOTE -- I used to do this sort of thing with Basic and Microsoft® Office™ in the distant past... open a template, get a dialog box that asked for variable details, fill the fields, submit, see a document with the desired content.) </p><p>I routinely send the same message content again and again. I must alter minor details in that content but the bulk of the message remains the same.  For example, consider a message that announces a monthly meeting of a small social group. </p><p>Thank you in advance, ~~~ 0;-Dan </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597283;,dan276,https://support.mozilla.org/questions/1421020
1421021,2023-08-12 12:47:07 -0700,2023-08-12 12:52:21 -0700,Old IMAP messages are lost?,"<p>Hi, </p><p>Just changed email server provider maintaining both domain and mail addresses, however old messages are vanished. As I still can access old provider, is there any way to get that messages and change setup to new provider after? </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1597218;,darodriguez,https://support.mozilla.org/questions/1421021
1421023,2023-08-12 13:11:07 -0700,2023-08-12 15:26:18 -0700,Convert email to calendar event missing in 115.1.0,<p>What has happened to Convert email to calendar event in Thunderbird 115.1.0? Why is this basic function missing? How do I get it back? </p>,calendar;,thunderbird,calendar,en-US,1597228;1597234;,kim32,https://support.mozilla.org/questions/1421023
1421025,2023-08-12 14:39:38 -0700,2023-08-12 22:14:56 -0700,I can no longer send email from my thunderbird app with xfinity email accounts,"<p>I can no longer send email from my Thunderbird app with xfinity email accounts. I have spent many hours yesterday and today with xfinity security techs, but they have not fixed anything and have no idea what is causing this. Before last night at 9pm it has been working fine for years and years. I can receive email for these accounts in thunderbird, but can only send email from my primary xfinity account. Please help? </p>",other;,thunderbird,other,en-US,1597289;,minimoop,https://support.mozilla.org/questions/1421025
1421028,2023-08-12 15:18:00 -0700,2023-08-13 18:00:28 -0700,.txt file arrives inline and corrupt - Thunderbird 115,"<p>I have attachments set to be downloadable. I regularly receive a .txt file which I need to import into an analysis programme, but it always shows inline. I've checked all the settings and inline is definitely not selected. The content it shows is incomplete and corrupt so even if I copy it and paste it into another file it is not useable. </p><p>Windows Mail and another email client both show it as a downloadable attachment so there is nothing wrong with the file or how it is sent. When it is downloaded from these programs it opens as a regular txt document in notepad. </p><p>I have noticed that the .txt file has unix(LF) rather than the usual Windows (CRLF) in the footer. Could that  </p><pre>have something to do with it? </pre> <p>I hate having to run Windows mail in tandem just to receive these files. Any  suggestions please? </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1597255;1597318;1597456;1597458;1597460;,mcwoozle,https://support.mozilla.org/questions/1421028
1421029,2023-08-12 15:38:51 -0700,2023-08-12 22:16:38 -0700,Quickly change size of Thunderbird message subjects,<p>Can I quickly/briefly increase the size of Thunderbird message subject list for old eyes? </p>,customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597290;,soundhill1,https://support.mozilla.org/questions/1421029
1421035,2023-08-12 18:21:04 -0700,2023-08-12 22:26:20 -0700,Reinstall Without Losing Saved Mail?,"<p>I've been living with the inability to send email from Thunderbird since early July and it has been very inconvenient.  I've tried the various remedies suggested on relevant threads, to no avail.  All that I can think of is to reinstall Thunderbird, but I have lots of emails saved in folders that I don't want to lose. </p><p>Is there a way to reinstall Thunderbird without losing all of my saved emails? </p><p>Thanks. </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1597264;1597281;1597288;1597291;,khq0660,https://support.mozilla.org/questions/1421035
1421037,2023-08-12 20:01:59 -0700,2023-08-12 20:11:41 -0700,Thunderbird inbox mail delete fails with TRYCREATE server exception,"<p>'Intermittent fault in TB client with MSExchange Server backend when deleting Inbox mail. Mail items disappear from inbox view but reappear almost immediately.  TB client pops error message on status bar, see the attached image. Error message =  The current operation on ['Inbox' did not succeed. The mail server for account x@x responded: [TRYCREATE] Mailbox doesn't exist: INBOX.Trash (xxx.x + xxx.x secs) </p><p>This mystifies 'help' desk at my ISP. Intermittent problem, not a killer. Can't locate any TB help topics on this but point me in the right direction if you know this solution. </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1597277;1597280;,andrew.sewell,https://support.mozilla.org/questions/1421037
1421046,2023-08-13 00:17:27 -0700,2023-08-13 00:17:27 -0700,flatpak version 115 does not recognise my existing profile,"<p>I have been using v102 for some time now, but decided to migrate to v115. I decided to install the flatpak version,  as I don't like appimages, and that is what the standard version appeared to be. It seems there's no deb or rpm versino any more. But when I started it it did not open my existing profile, but instead offered to create a new profile. I started it with the ""-P"" option, and my existing profile was not displayed on the list.  I tried everything I could think of but I could not get TB to open my profile. So I installed the appimage version, and it worked fine. It didn't immediately recognise my profile so I had to start it with the ""-p"" option but my profile was in the list, and from then on every time I started TB it started with my profile.  So why doesn't the flatpak version find my profile? Is there something I've missed? All advice gratefully received. </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,,mogplus8,https://support.mozilla.org/questions/1421046
1421047,2023-08-13 00:19:50 -0700,2023-08-13 09:59:11 -0700,"Installed Thunderbird on my NEW laptop. It looks fine on the laptop, but when I connect my external display, the font is REALLY hard to read. Is there anything I can do?",<p>I am not sure what I need to change to make the font more readable. </p>,fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1597374;,jillbod,https://support.mozilla.org/questions/1421047
1421048,2023-08-13 00:23:37 -0700,2023-08-13 20:04:57 -0700,Some (not all) sent mails being duplicated in Sent folder,"<p>I use Thunderbird - currently v115.1 x64 on Windows - as the client for my Protonmail account. Lately (like the past couple of weeks) I notice that some - not all - of the mails I send are duplicated in the sent folder. If I check with the recipients, they have only received a single mail. What could cause this intermittent duplication? As an example, here's a screenshot of the last ten or so sent mails. Two are duplicated and the rest not. </p><p>I never noticed this problem before upgrading from TB 102 to TB115. </p>",other;,thunderbird,other,en-US,1597466;1597475;,njhp94,https://support.mozilla.org/questions/1421048
1421055,2023-08-13 05:44:08 -0700,2023-08-13 05:44:08 -0700,Calendar: CalDAV: recv: No session found via bearer token,"<p>I have multiple CalDav calendars, hosted with Fastmail and authenticated by the same oauth2 account. </p><p>Since updating to Thunderbird Supernova from v102, syncing these calendars has become intermittent. Calendar A will behave as normal, but calendar B will disable. On a relaunch of Thunderbird, calendar B may work, but calendar A will now be broken. </p><p>The error reported in the log is: - </p><p><strong>Calendar: CalDAV: recv: No session found via bearer token</strong> </p><p>The calendar(s) that trigger this error appear random among the set of 4. </p><p>I have tried deleting the oauth2 entry in *saved passwords* and re-entering it and removing the calendars and re-adding them, but the behaviour remains the same. Some calendars work, others not, seemingly at random. </p>",calendar;,thunderbird,calendar,en-US,,robin84,https://support.mozilla.org/questions/1421055
1421056,2023-08-13 05:47:07 -0700,2023-08-15 05:56:15 -0700,Timestamp-format when forwarding an email,"<p>Hi, the following issue is pretty version independent. Happens as well in the 102.x as the new 115.x branch: </p><p>i have noticed, that every time I get an e-mail from outside my timezone, which is UTC+2, and I then want to forward this e-mail, the format of the forwarded date-header is different from what the timestamp is in my inbox. For example: I receive an e-mail on Thu, 24th May, 2012 at 17.57 (this is what is the timestamp in my inbox). I forward that e-mail, the date-header is Thu, 24 May 2012 08:57:20 -0700. </p><p>Well, UTC+2 and UTC-7 means 9 hours time shift. This is plausible, the person, which sent me that mail has his office somewhere in SFBA, so he will probably have started his day at around 8am and not long after have replied to me. So for me, the date-header in the forwarded message is valid, and the origin time of sender plausible. </p><p>How ever, I'd rather have also in the forwarded mail the translated local time then the origin-sender time + Timeshift. Not everybody can, want or has time to calculate timezones... So this is my question: Can I parametrize thunderbird, so that it displays the date-header in the localtime format so that it matches the one from my inbox? </p><p>Thank for your help, regards, Felix </p>",other;,thunderbird,other,en-US,1597724;,felix.joussein,https://support.mozilla.org/questions/1421056
1421057,2023-08-13 06:01:47 -0700,2023-08-13 08:17:37 -0700,How do I VERY EASILY get a translator to my LENOVO LAPTOP?,<p>See the header. </p>,download-and-install_1;,thunderbird,download-install-and-migration,en-US,1597352;,jmansson97,https://support.mozilla.org/questions/1421057
1421063,2023-08-13 07:11:42 -0700,2023-08-14 05:01:27 -0700,email filtering,<p>I have filters setup using the email addresses but Thunderbird isnt sending the messages to the designated boxes. Any ideas? </p>,customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597353;1597511;1597512;1597513;,firefox.vfped,https://support.mozilla.org/questions/1421063
1421074,2023-08-13 09:11:19 -0700,2023-08-13 09:11:19 -0700,HTML?,"<p>Hello, I have several problems with Thunderbird 102.14.0 (win 11): 1) on top of a message, instead of the address of the sender it shows the address of destination (my addresthe text appears in a non-habitual nor normal formats): 2) no hypertext functions: if i want to get to the internet address or reference indicated in the text of the message, I must copy the link, open a browser, glue the link and finally get there; 3) al the botton there is an error warning </p>",other;,thunderbird,other,it,,ftamburrano,https://support.mozilla.org/questions/1421074
1421078,2023-08-13 10:05:39 -0700,2023-08-13 12:08:16 -0700,still waiting for a password reset,"<p>cannot get a password reset as all the passwords i know have failed,&nbsp;????i pay for firefox yet someone got in and wiped all my emails, even those about my brother who died during covid and all the photos collated by my rfelatives,, poor show thunderbird poor show </p>",privacy-and-security_1;,thunderbird,privacy-and-security-settings,en-US,1597410;,bgshooter,https://support.mozilla.org/questions/1421078
1421081,2023-08-13 11:25:19 -0700,2023-08-14 01:25:31 -0700,Thunderbird Supernova UI fonts/colors,"<p>Hi, what are the CSS selectors necessary to update the folder list and the list of emails in Supernova 115.1.0+? Following tips from other support posts don't seem to work: </p><p>Thank you. </p><p>``` /* successfully changes menu bar, email from,subject,date,etc. */ </p> <ul><li>{ </li></ul> <p>font-size: 11pt&nbsp;!important; font-weight: 500&nbsp;!important; font-family: 'Acari Sans'&nbsp;!important; color: red;&nbsp;!important; } </p><p>/* Folder Pane font -- HAS NO EFFECT */ </p> <ol><li>folderTree &gt; treechildren { </li></ol> <pre> font-size: 16pt&nbsp;!important;  font-family: 'Acari Sans', 'Segoe UI Variable'&nbsp;!important;  color: yellow&nbsp;!important; </pre> <p>} </p><p>/* Threads Pane font -- HAS NO EFFECT */ </p> <ol><li>threadTree &gt; treechildren { </li></ol> <pre> font-size: 16pt&nbsp;!important;  font-family: 'Asap Condensed'&nbsp;!important;  color: red&nbsp;!important; </pre> <p>} </p><p>/* -- HAS NO EFFECT */ .tree-rows { </p><pre>font-size: 14px&nbsp;!important; color: red&nbsp;!important; </pre> <p>} ``` </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597394;1597413;1597417;1597419;1597446;1597463;1597469;1597489;,ff_user_usa,https://support.mozilla.org/questions/1421081
1421082,2023-08-13 11:42:29 -0700,2023-08-13 18:25:54 -0700,See all correspondents in Sent folder messages when using a cc list using Reply All,"<p>I ""Reply all"" to a message.  In the Reply All, one person is named on the To: list, and several people are copied on the Cc: list.  I send the message to everyone.  Everyone receives my reply.  So far, so good. </p><p>When I view the Sent Mail folder, the Correspondents column only shows the person who was on the To: list.   No one Cc:'ed is also shown under Correspondents.  However, I want to see everyone who received this message with Reply All in my list of Sent messages.  Neither Correspondents or Recipients does this.  Is there a way to force a folder to show all the recipients whether on the To: or Cc: list? </p><p>Thx in advance, Lysis_romulus </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1597465;,lysis_romulus,https://support.mozilla.org/questions/1421082
1421086,2023-08-13 12:10:00 -0700,2023-08-13 12:10:00 -0700,Card view 115,<p>I like the new card view in 115 but when using unified folders is there a way to add a colour or a name for which account they are from? </p>,customize;,thunderbird,customize-controls-options-and-add-ons,en-US,,mcwoozle,https://support.mozilla.org/questions/1421086
1421100,2023-08-13 14:56:13 -0700,2023-08-13 14:56:13 -0700,Thunderbird (v. 115.1.0) for Mac (running Ventura 13.5) won't send or download email from Earthlink/Mindspring Webmail,"<p>Thunderbird (v. 115.1.0) for Mac (running Ventura 13.5) won't send email from Earthlink/Mindspring Webmail.  Email from Earthlink Webmail only downloads intermittently.   </p><p>The problem seems to be with my outgoing server settings (see attached).  No matter what 'authentication' method I choose - including 'None' - email will not send. </p><p>I expect the issue may be that my email domain (@mindspring.com) is from an older provider that is now being served by Earthlink - and the certificates seem to be an issue. </p><p>I've been working on this for several days and haven't made any progress.  I'd appreciate any suggestion, but don't want to spend a great deal more time. </p><p>If anyone has a ‘simple’ solution, I’d love to hear it.  Thanks. </p>",other;,thunderbird,other,en-US,,ghardy39,https://support.mozilla.org/questions/1421100
1421101,2023-08-13 15:37:42 -0700,2023-08-15 12:49:30 -0700,why did thunderbird update to V115 delete my exhisiting thunderbird profile?,<p>why did thunderbird update to V115 delete my exhisiting thunderbird profile? </p>,download-and-install_1;,thunderbird,download-install-and-migration,en-US,1597464;1597774;1597781;,mmaz,https://support.mozilla.org/questions/1421101
1421104,2023-08-13 16:29:11 -0700,2023-08-13 16:29:11 -0700,APP Android,<p>Bom dia! Já existe alguma versão do Thunderbird para Android? Se sim onde posso baixar? Obrigado! </p>,download-and-install_1;,thunderbird,download-install-and-migration,pt-BR,,uniweld,https://support.mozilla.org/questions/1421104
1421105,2023-08-13 16:40:24 -0700,2023-08-13 18:51:22 -0700,"Default profile not visible on monitor, but other two profiles are","<p>Running Thunderbird Ver. 102.14.0 (32-bit).  Have used TB for 25 years.   </p><p>Running on an HP Desktop (mini-tower) PC running Windows 10, fully updated per last Microsoft update </p><p>The Default Profile (which I have renamed ""Personal"") worked fine after starting PC that morning.  Later that day, with TB continuing to run, the Inbox and other folders disappeared fromn the screen.   </p><p>I have two other profiles that open fine and work normally, but the Personal profile does not.  Below are the details. </p><p>TB was still showin on the Task Bar, but nothing was visible on the viewing part of the monitor screen.  The icon on the Task Bar was unresponsive to left and center clicks, but a right click popped up a list of several .jpg files.  When I clicked on any one of those files, an empty ""Create"" email box opened, ready for composing.  But frame showing existing Inbox and other folders did not launch. </p><p>Shutting down TB and reopening the same profile momentarily showing the words ""Inbox"", then shows ""Address Book."" As I am writing this now, I see ""Address Book - Mozill..."" on the Task Bar, but clicking on it does not take me there.   </p><p>When navigating using Alt-Tab to rotate through the open programs, when I get to ""Address Book,""  I can see a thumbnail of the address book, but it will not open when I try to stop there. </p><p>I found the three folders containing each profile's files.  Comparing the three, all files seem to be present. </p><p>I need help badly, because this Personal profile has 99% of all my emails in it from four email addresses. </p><p>Thank you. Charles Wolf New York, NY [removed email and phone#'s from public support forum] P.S.  I am picking up new emails directly from my provider (Network Solutions) </p>",other;,thunderbird,other,en-US,1597457;1597467;,charles16,https://support.mozilla.org/questions/1421105
1421107,2023-08-13 17:51:49 -0700,2023-08-13 17:51:49 -0700,Highlight/message bar is not working to select messages for me to read and or delete.,"<p>HI! Thanks for your help. When i open thunderbird, the blue message highlight bar appears, but soon dissapears and I dont know why its been like this for months, I have done an update, turned it on and off etc. Any ideas please? its on my laptop and I use windows. thanks so much </p>",other;,thunderbird,other,en-US,,heavyhorse,https://support.mozilla.org/questions/1421107
1421108,2023-08-13 18:25:23 -0700,2023-08-13 18:25:23 -0700,Lost Emails on Upgrade,<p>I upgraded from Thunderbird 102 to 115. All my emails disappeared. How do I get them back? </p>,download-and-install_1;,thunderbird,download-install-and-migration,en-US,,lfreerock,https://support.mozilla.org/questions/1421108
1421124,2023-08-14 00:05:56 -0700,2023-08-14 00:05:56 -0700,TB 115.1.0 new calendar entry has a shift of +9hrs,"<p>When I create a new entry the calendar (TB 115.1.0) the entry is moved by 9hrs after sync with server. </p><p>If I enter an entry using my Mobile and talke a look in TB calendar, the entry is correct. </p><p>In Settings all timezones seems to be correct (System: UTC+1) </p><p>Any hints? Thanks for support, Christian </p>",calendar;,thunderbird,calendar,en-US,,christian.weber,https://support.mozilla.org/questions/1421124
1421125,2023-08-14 00:20:12 -0700,2023-08-14 00:20:12 -0700,new mail didn't support backgroud color,"<p>reply mail support backgroud color, but new mail didn't support backgroud color </p>",other;,thunderbird,other,en-US,,walkerxk,https://support.mozilla.org/questions/1421125
1421127,2023-08-14 00:32:16 -0700,2023-08-14 00:32:16 -0700,Sähköpostit eivät lähde,"<p>Sähköpostin lähettäminen ei onnistu. Kyseessä yrityksen tili ja viestit on pakko saada toimimaan. Lähtevän sähköpostin palvelin on smtp/<a href=""http://tele.fi"" rel=""nofollow"">tele.fi</a>. Saatava pikaisesti toimimaan. t. Kirsi Pitkänen/Lentolan Kiinteistöhuolto Oy </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,fi,,lentolan.kiinteistoh,https://support.mozilla.org/questions/1421127
1421130,2023-08-14 01:21:34 -0700,2023-08-14 21:30:19 -0700,problem synchronizing sent emails.,"<p>I have recently set up an outlook email account with thuntherbird (default configuration), however I am having problems with the synchronization of sent emails. </p><p>When I set up the account, it did not sync any of the sent mail that I already had in my account.  </p><p>When sending mail from thuntherbird, it does sync with the outlook server (if I log into the account from outlook I see the mail sent from thuntherbird), however if I send mail from outlook, it does not sync with Thuntherbird. </p><p>thank you for your help </p>",other;,thunderbird,other,en-US,1597588;1597673;,cortegazarraga,https://support.mozilla.org/questions/1421130
1421132,2023-08-14 01:55:44 -0700,2023-08-14 05:30:07 -0700,Can I delete some of these files under Profiles?,"<p>Hello, I ventured into the bowels of Profiles in Thunderbird and found I have these files. Is it safe to delete any of them? According to About:Profiles, gasu8cec is in use and 2 others are not, with no mention of the rest </p>",other;,thunderbird,other,en-US,1597505;1597507;1597508;1597517;1597521;1597524;1597525;,Tombarkas,https://support.mozilla.org/questions/1421132
1421133,2023-08-14 02:31:25 -0700,2023-08-14 02:31:25 -0700,Hacer un seguimiento de los correos,<p>Como puedo hacer un seguimiento de los correos enviados que me avisen en una semana si no han sido contestados. </p>,other;,thunderbird,other,es,,edulg78,https://support.mozilla.org/questions/1421133
1421135,2023-08-14 02:39:44 -0700,2023-08-14 02:39:44 -0700,Thunderbirdin otsikkoruudun koko,<p>Uudessa versiossa otsikkoruudun koko on minimissään n.8 riviä. Ennen sen sai vaikka kolmen rivin kokoiseksi . Miten sitä voisi pienentää? </p>,customize;,thunderbird,customize-controls-options-and-add-ons,fi,,BriskBruno,https://support.mozilla.org/questions/1421135
1421136,2023-08-14 02:49:40 -0700,2023-08-14 05:25:27 -0700,gmail - chyba autorizace,<p>Přeji hezký den! Používám Thunderbird na práci s poštou gmail mnoho let. Letos v červnu (květen) se přestal thunderbird přihlašovat k gmailu a píše mi to chyba autorizace. Vše jsem kontroloval i na gmail konzoli a aplikace Thunderbird je povolená... Jaké nastavení mi opět umožní používat klineta pro gmail? Petr Borek jampb@centrum.cz </p>,other;,thunderbird,other,cs,1597522;,jampb,https://support.mozilla.org/questions/1421136
1421137,2023-08-14 02:52:20 -0700,2023-08-14 02:52:20 -0700,Today pane,<p>Hello Does anyone know why the Today Pane on the right keeps disappearing after I've activated it. It does not disappear immediately but at some time later.  I have to tick (activate it) every couple of days. </p><p>Thanks </p>,customize;,thunderbird,customize-controls-options-and-add-ons,en-US,,SafeTex,https://support.mozilla.org/questions/1421137
